"productkey","englishproductname","color","safetystocklevel","reorderpoint","size","englishproductsubcategoryname","englishproductcategoryname"
461,"Men's Bib-Shorts, L","Multi",4,3,"L","Bib-Shorts","Clothing"
461,"Men's Bib-Shorts, L","Multi",4,3,"L","Bib-Shorts","Clothing"
461,"Men's Bib-Shorts, L","Multi",4,3,"L","Bib-Shorts","Clothing"
462,"Half-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
462,"Half-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
462,"Half-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
462,"Half-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
463,"Half-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
463,"Half-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
463,"Half-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
463,"Half-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
464,"Half-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
464,"Half-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
464,"Half-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
464,"Half-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
465,"Half-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
465,"Half-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
465,"Half-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
465,"Half-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
466,"Half-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
466,"Half-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
466,"Half-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
466,"Half-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
467,"Half-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
467,"Half-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
467,"Half-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
467,"Half-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
468,"Full-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
468,"Full-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
468,"Full-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
468,"Full-Finger Gloves, S","Black",4,3,"S","Gloves","Clothing"
469,"Full-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
469,"Full-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
469,"Full-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
469,"Full-Finger Gloves, M","Black",4,3,"M","Gloves","Clothing"
470,"Full-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
470,"Full-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
470,"Full-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
470,"Full-Finger Gloves, L","Black",4,3,"L","Gloves","Clothing"
471,"Classic Vest, S","Blue",4,3,"S","Vests","Clothing"
471,"Classic Vest, S","Blue",4,3,"S","Vests","Clothing"
471,"Classic Vest, S","Blue",4,3,"S","Vests","Clothing"
471,"Classic Vest, S","Blue",4,3,"S","Vests","Clothing"
472,"Classic Vest, M","Blue",4,3,"M","Vests","Clothing"
472,"Classic Vest, M","Blue",4,3,"M","Vests","Clothing"
472,"Classic Vest, M","Blue",4,3,"M","Vests","Clothing"
472,"Classic Vest, M","Blue",4,3,"M","Vests","Clothing"
473,"Classic Vest, L","Blue",4,3,"L","Vests","Clothing"
473,"Classic Vest, L","Blue",4,3,"L","Vests","Clothing"
473,"Classic Vest, L","Blue",4,3,"L","Vests","Clothing"
473,"Classic Vest, L","Blue",4,3,"L","Vests","Clothing"
474,"Women's Mountain Shorts, S","Black",4,3,"S","Shorts","Clothing"
474,"Women's Mountain Shorts, S","Black",4,3,"S","Shorts","Clothing"
474,"Women's Mountain Shorts, S","Black",4,3,"S","Shorts","Clothing"
474,"Women's Mountain Shorts, S","Black",4,3,"S","Shorts","Clothing"
475,"Women's Mountain Shorts, M","Black",4,3,"M","Shorts","Clothing"
475,"Women's Mountain Shorts, M","Black",4,3,"M","Shorts","Clothing"
475,"Women's Mountain Shorts, M","Black",4,3,"M","Shorts","Clothing"
475,"Women's Mountain Shorts, M","Black",4,3,"M","Shorts","Clothing"
476,"Women's Mountain Shorts, L","Black",4,3,"L","Shorts","Clothing"
476,"Women's Mountain Shorts, L","Black",4,3,"L","Shorts","Clothing"
476,"Women's Mountain Shorts, L","Black",4,3,"L","Shorts","Clothing"
476,"Women's Mountain Shorts, L","Black",4,3,"L","Shorts","Clothing"
477,"Water Bottle - 30 oz.","NA",4,3,NULL,"Bottles and Cages","Accessories"
477,"Water Bottle - 30 oz.","NA",4,3,NULL,"Bottles and Cages","Accessories"
477,"Water Bottle - 30 oz.","NA",4,3,NULL,"Bottles and Cages","Accessories"
477,"Water Bottle - 30 oz.","NA",4,3,NULL,"Bottles and Cages","Accessories"
478,"Mountain Bottle Cage","NA",4,3,NULL,"Bottles and Cages","Accessories"
478,"Mountain Bottle Cage","NA",4,3,NULL,"Bottles and Cages","Accessories"
478,"Mountain Bottle Cage","NA",4,3,NULL,"Bottles and Cages","Accessories"
478,"Mountain Bottle Cage","NA",4,3,NULL,"Bottles and Cages","Accessories"
479,"Road Bottle Cage","NA",4,3,NULL,"Bottles and Cages","Accessories"
479,"Road Bottle Cage","NA",4,3,NULL,"Bottles and Cages","Accessories"
479,"Road Bottle Cage","NA",4,3,NULL,"Bottles and Cages","Accessories"
479,"Road Bottle Cage","NA",4,3,NULL,"Bottles and Cages","Accessories"
480,"Patch Kit/8 Patches","NA",4,3,NULL,"Tires and Tubes","Accessories"
480,"Patch Kit/8 Patches","NA",4,3,NULL,"Tires and Tubes","Accessories"
480,"Patch Kit/8 Patches","NA",4,3,NULL,"Tires and Tubes","Accessories"
480,"Patch Kit/8 Patches","NA",4,3,NULL,"Tires and Tubes","Accessories"
481,"Racing Socks, M","White",4,3,"M","Socks","Clothing"
481,"Racing Socks, M","White",4,3,"M","Socks","Clothing"
481,"Racing Socks, M","White",4,3,"M","Socks","Clothing"
481,"Racing Socks, M","White",4,3,"M","Socks","Clothing"
482,"Racing Socks, L","White",4,3,"L","Socks","Clothing"
482,"Racing Socks, L","White",4,3,"L","Socks","Clothing"
482,"Racing Socks, L","White",4,3,"L","Socks","Clothing"
482,"Racing Socks, L","White",4,3,"L","Socks","Clothing"
483,"Hitch Rack - 4-Bike","NA",4,3,NULL,"Bike Racks","Accessories"
483,"Hitch Rack - 4-Bike","NA",4,3,NULL,"Bike Racks","Accessories"
483,"Hitch Rack - 4-Bike","NA",4,3,NULL,"Bike Racks","Accessories"
483,"Hitch Rack - 4-Bike","NA",4,3,NULL,"Bike Racks","Accessories"
484,"Bike Wash - Dissolver","NA",4,3,NULL,"Cleaners","Accessories"
484,"Bike Wash - Dissolver","NA",4,3,NULL,"Cleaners","Accessories"
484,"Bike Wash - Dissolver","NA",4,3,NULL,"Cleaners","Accessories"
484,"Bike Wash - Dissolver","NA",4,3,NULL,"Cleaners","Accessories"
485,"Fender Set - Mountain","NA",4,3,NULL,"Fenders","Accessories"
485,"Fender Set - Mountain","NA",4,3,NULL,"Fenders","Accessories"
485,"Fender Set - Mountain","NA",4,3,NULL,"Fenders","Accessories"
485,"Fender Set - Mountain","NA",4,3,NULL,"Fenders","Accessories"
486,"All-Purpose Bike Stand","NA",4,3,NULL,"Bike Stands","Accessories"
486,"All-Purpose Bike Stand","NA",4,3,NULL,"Bike Stands","Accessories"
486,"All-Purpose Bike Stand","NA",4,3,NULL,"Bike Stands","Accessories"
486,"All-Purpose Bike Stand","NA",4,3,NULL,"Bike Stands","Accessories"
487,"Hydration Pack - 70 oz.","Silver",4,3,"70","Hydration Packs","Accessories"
487,"Hydration Pack - 70 oz.","Silver",4,3,"70","Hydration Packs","Accessories"
487,"Hydration Pack - 70 oz.","Silver",4,3,"70","Hydration Packs","Accessories"
487,"Hydration Pack - 70 oz.","Silver",4,3,"70","Hydration Packs","Accessories"
488,"Short-Sleeve Classic Jersey, S","Yellow",4,3,"S","Jerseys","Clothing"
488,"Short-Sleeve Classic Jersey, S","Yellow",4,3,"S","Jerseys","Clothing"
488,"Short-Sleeve Classic Jersey, S","Yellow",4,3,"S","Jerseys","Clothing"
488,"Short-Sleeve Classic Jersey, S","Yellow",4,3,"S","Jerseys","Clothing"
489,"Short-Sleeve Classic Jersey, M","Yellow",4,3,"M","Jerseys","Clothing"
489,"Short-Sleeve Classic Jersey, M","Yellow",4,3,"M","Jerseys","Clothing"
489,"Short-Sleeve Classic Jersey, M","Yellow",4,3,"M","Jerseys","Clothing"
489,"Short-Sleeve Classic Jersey, M","Yellow",4,3,"M","Jerseys","Clothing"
490,"Short-Sleeve Classic Jersey, L","Yellow",4,3,"L","Jerseys","Clothing"
490,"Short-Sleeve Classic Jersey, L","Yellow",4,3,"L","Jerseys","Clothing"
490,"Short-Sleeve Classic Jersey, L","Yellow",4,3,"L","Jerseys","Clothing"
490,"Short-Sleeve Classic Jersey, L","Yellow",4,3,"L","Jerseys","Clothing"
491,"Short-Sleeve Classic Jersey, XL","Yellow",4,3,"XL","Jerseys","Clothing"
491,"Short-Sleeve Classic Jersey, XL","Yellow",4,3,"XL","Jerseys","Clothing"
491,"Short-Sleeve Classic Jersey, XL","Yellow",4,3,"XL","Jerseys","Clothing"
491,"Short-Sleeve Classic Jersey, XL","Yellow",4,3,"XL","Jerseys","Clothing"
492,"HL Touring Frame - Yellow, 60","Yellow",500,375,"60","Touring Frames","Components"
492,"HL Touring Frame - Yellow, 60","Yellow",500,375,"60","Touring Frames","Components"
492,"HL Touring Frame - Yellow, 60","Yellow",500,375,"60","Touring Frames","Components"
492,"HL Touring Frame - Yellow, 60","Yellow",500,375,"60","Touring Frames","Components"
493,"LL Touring Frame - Yellow, 62","Yellow",500,375,"62","Touring Frames","Components"
493,"LL Touring Frame - Yellow, 62","Yellow",500,375,"62","Touring Frames","Components"
493,"LL Touring Frame - Yellow, 62","Yellow",500,375,"62","Touring Frames","Components"
493,"LL Touring Frame - Yellow, 62","Yellow",500,375,"62","Touring Frames","Components"
494,"HL Touring Frame - Yellow, 46","Yellow",500,375,"46","Touring Frames","Components"
494,"HL Touring Frame - Yellow, 46","Yellow",500,375,"46","Touring Frames","Components"
494,"HL Touring Frame - Yellow, 46","Yellow",500,375,"46","Touring Frames","Components"
494,"HL Touring Frame - Yellow, 46","Yellow",500,375,"46","Touring Frames","Components"
495,"HL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
495,"HL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
495,"HL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
495,"HL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
496,"HL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
496,"HL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
496,"HL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
496,"HL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
497,"HL Touring Frame - Blue, 46","Blue",500,375,"46","Touring Frames","Components"
497,"HL Touring Frame - Blue, 46","Blue",500,375,"46","Touring Frames","Components"
497,"HL Touring Frame - Blue, 46","Blue",500,375,"46","Touring Frames","Components"
497,"HL Touring Frame - Blue, 46","Blue",500,375,"46","Touring Frames","Components"
498,"HL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
498,"HL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
498,"HL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
498,"HL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
499,"HL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
499,"HL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
499,"HL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
499,"HL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
500,"HL Touring Frame - Blue, 60","Blue",500,375,"60","Touring Frames","Components"
500,"HL Touring Frame - Blue, 60","Blue",500,375,"60","Touring Frames","Components"
500,"HL Touring Frame - Blue, 60","Blue",500,375,"60","Touring Frames","Components"
500,"HL Touring Frame - Blue, 60","Blue",500,375,"60","Touring Frames","Components"
501,"Rear Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
501,"Rear Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
501,"Rear Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
501,"Rear Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
502,"LL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
502,"LL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
502,"LL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
502,"LL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
503,"LL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
503,"LL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
503,"LL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
503,"LL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
504,"LL Touring Frame - Blue, 58","Blue",500,375,"58","Touring Frames","Components"
504,"LL Touring Frame - Blue, 58","Blue",500,375,"58","Touring Frames","Components"
504,"LL Touring Frame - Blue, 58","Blue",500,375,"58","Touring Frames","Components"
504,"LL Touring Frame - Blue, 58","Blue",500,375,"58","Touring Frames","Components"
505,"LL Touring Frame - Blue, 62","Blue",500,375,"62","Touring Frames","Components"
505,"LL Touring Frame - Blue, 62","Blue",500,375,"62","Touring Frames","Components"
505,"LL Touring Frame - Blue, 62","Blue",500,375,"62","Touring Frames","Components"
505,"LL Touring Frame - Blue, 62","Blue",500,375,"62","Touring Frames","Components"
506,"LL Touring Frame - Yellow, 44","Yellow",500,375,"44","Touring Frames","Components"
506,"LL Touring Frame - Yellow, 44","Yellow",500,375,"44","Touring Frames","Components"
506,"LL Touring Frame - Yellow, 44","Yellow",500,375,"44","Touring Frames","Components"
506,"LL Touring Frame - Yellow, 44","Yellow",500,375,"44","Touring Frames","Components"
507,"LL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
507,"LL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
507,"LL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
507,"LL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
508,"LL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
508,"LL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
508,"LL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
508,"LL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
509,"LL Touring Frame - Yellow, 58","Yellow",500,375,"58","Touring Frames","Components"
509,"LL Touring Frame - Yellow, 58","Yellow",500,375,"58","Touring Frames","Components"
509,"LL Touring Frame - Yellow, 58","Yellow",500,375,"58","Touring Frames","Components"
509,"LL Touring Frame - Yellow, 58","Yellow",500,375,"58","Touring Frames","Components"
510,"LL Touring Frame - Blue, 44","Blue",500,375,"44","Touring Frames","Components"
510,"LL Touring Frame - Blue, 44","Blue",500,375,"44","Touring Frames","Components"
510,"LL Touring Frame - Blue, 44","Blue",500,375,"44","Touring Frames","Components"
510,"LL Touring Frame - Blue, 44","Blue",500,375,"44","Touring Frames","Components"
511,"ML Mountain Frame-W - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
511,"ML Mountain Frame-W - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
511,"ML Mountain Frame-W - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
511,"ML Mountain Frame-W - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
512,"ML Mountain Frame-W - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
512,"ML Mountain Frame-W - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
512,"ML Mountain Frame-W - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
512,"ML Mountain Frame-W - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
513,"ML Mountain Frame-W - Silver, 46","Silver",500,375,"46","Mountain Frames","Components"
513,"ML Mountain Frame-W - Silver, 46","Silver",500,375,"46","Mountain Frames","Components"
513,"ML Mountain Frame-W - Silver, 46","Silver",500,375,"46","Mountain Frames","Components"
513,"ML Mountain Frame-W - Silver, 46","Silver",500,375,"46","Mountain Frames","Components"
514,"Rear Brakes","Silver",500,375,NULL,"Brakes","Components"
514,"Rear Brakes","Silver",500,375,NULL,"Brakes","Components"
514,"Rear Brakes","Silver",500,375,NULL,"Brakes","Components"
514,"Rear Brakes","Silver",500,375,NULL,"Brakes","Components"
515,"LL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
515,"LL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
515,"LL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
515,"LL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
516,"ML Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
516,"ML Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
516,"ML Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
516,"ML Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
517,"HL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
517,"HL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
517,"HL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
517,"HL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
518,"LL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
518,"LL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
518,"LL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
518,"LL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
519,"ML Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
519,"ML Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
519,"ML Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
519,"ML Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
520,"HL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
520,"HL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
520,"HL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
520,"HL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
521,"LL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
521,"LL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
521,"LL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
521,"LL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
522,"ML Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
522,"ML Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
522,"ML Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
522,"ML Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
