datekey,fulldatealternatekey,daynumberofweek,englishdaynameofweek,spanishdaynameofweek,frenchdaynameofweek,daynumberofmonth,daynumberofyear,weeknumberofyear,englishmonthname,spanishmonthname,frenchmonthname,monthnumberofyear,calendarquarter,calendaryear,calendarsemester,fiscalquarter,fiscalyear,fiscalsemester
2010/02/20,20/02/2010,7,Saturday,Sábado,Samedi,20,51,8,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/02/21,21/02/2010,1,Sunday,Domingo,Dimanche,21,52,9,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/02/22,22/02/2010,2,Monday,Lunes,Lundi,22,53,9,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/02/23,23/02/2010,3,Tuesday,Martes,Mardi,23,54,9,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/02/24,24/02/2010,4,Wednesday,Miércoles,Mercredi,24,55,9,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/02/25,25/02/2010,5,Thursday,Jueves,Jeudi,25,56,9,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/02/26,26/02/2010,6,Friday,Viernes,Vendredi,26,57,9,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/02/27,27/02/2010,7,Saturday,Sábado,Samedi,27,58,9,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/02/28,28/02/2010,1,Sunday,Domingo,Dimanche,28,59,10,February,Febrero,Février,2,1,2010,1,3,2010,2
2010/03/01,01/03/2010,2,Monday,Lunes,Lundi,1,60,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/02,02/03/2010,3,Tuesday,Martes,Mardi,2,61,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/03,03/03/2010,4,Wednesday,Miércoles,Mercredi,3,62,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/04,04/03/2010,5,Thursday,Jueves,Jeudi,4,63,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/05,05/03/2010,6,Friday,Viernes,Vendredi,5,64,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/06,06/03/2010,7,Saturday,Sábado,Samedi,6,65,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/07,07/03/2010,1,Sunday,Domingo,Dimanche,7,66,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/08,08/03/2010,2,Monday,Lunes,Lundi,8,67,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/09,09/03/2010,3,Tuesday,Martes,Mardi,9,68,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/10,10/03/2010,4,Wednesday,Miércoles,Mercredi,10,69,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/11,11/03/2010,5,Thursday,Jueves,Jeudi,11,70,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/12,12/03/2010,6,Friday,Viernes,Vendredi,12,71,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/13,13/03/2010,7,Saturday,Sábado,Samedi,13,72,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/14,14/03/2010,1,Sunday,Domingo,Dimanche,14,73,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/15,15/03/2010,2,Monday,Lunes,Lundi,15,74,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/16,16/03/2010,3,Tuesday,Martes,Mardi,16,75,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/17,17/03/2010,4,Wednesday,Miércoles,Mercredi,17,76,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/18,18/03/2010,5,Thursday,Jueves,Jeudi,18,77,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/19,19/03/2010,6,Friday,Viernes,Vendredi,19,78,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/20,20/03/2010,7,Saturday,Sábado,Samedi,20,79,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/21,21/03/2010,1,Sunday,Domingo,Dimanche,21,80,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/22,22/03/2010,2,Monday,Lunes,Lundi,22,81,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/23,23/03/2010,3,Tuesday,Martes,Mardi,23,82,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/24,24/03/2010,4,Wednesday,Miércoles,Mercredi,24,83,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/25,25/03/2010,5,Thursday,Jueves,Jeudi,25,84,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/26,26/03/2010,6,Friday,Viernes,Vendredi,26,85,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/27,27/03/2010,7,Saturday,Sábado,Samedi,27,86,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/28,28/03/2010,1,Sunday,Domingo,Dimanche,28,87,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/29,29/03/2010,2,Monday,Lunes,Lundi,29,88,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/30,30/03/2010,3,Tuesday,Martes,Mardi,30,89,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/03/31,31/03/2010,4,Wednesday,Miércoles,Mercredi,31,90,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
2010/04/01,01/04/2010,5,Thursday,Jueves,Jeudi,1,91,14,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/02,02/04/2010,6,Friday,Viernes,Vendredi,2,92,14,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/03,03/04/2010,7,Saturday,Sábado,Samedi,3,93,14,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/04,04/04/2010,1,Sunday,Domingo,Dimanche,4,94,15,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/05,05/04/2010,2,Monday,Lunes,Lundi,5,95,15,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/06,06/04/2010,3,Tuesday,Martes,Mardi,6,96,15,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/07,07/04/2010,4,Wednesday,Miércoles,Mercredi,7,97,15,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/08,08/04/2010,5,Thursday,Jueves,Jeudi,8,98,15,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/09,09/04/2010,6,Friday,Viernes,Vendredi,9,99,15,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/10,10/04/2010,7,Saturday,Sábado,Samedi,10,100,15,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/11,11/04/2010,1,Sunday,Domingo,Dimanche,11,101,16,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/12,12/04/2010,2,Monday,Lunes,Lundi,12,102,16,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/13,13/04/2010,3,Tuesday,Martes,Mardi,13,103,16,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/14,14/04/2010,4,Wednesday,Miércoles,Mercredi,14,104,16,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/15,15/04/2010,5,Thursday,Jueves,Jeudi,15,105,16,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/16,16/04/2010,6,Friday,Viernes,Vendredi,16,106,16,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/17,17/04/2010,7,Saturday,Sábado,Samedi,17,107,16,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/18,18/04/2010,1,Sunday,Domingo,Dimanche,18,108,17,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/19,19/04/2010,2,Monday,Lunes,Lundi,19,109,17,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/20,20/04/2010,3,Tuesday,Martes,Mardi,20,110,17,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/21,21/04/2010,4,Wednesday,Miércoles,Mercredi,21,111,17,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/22,22/04/2010,5,Thursday,Jueves,Jeudi,22,112,17,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/23,23/04/2010,6,Friday,Viernes,Vendredi,23,113,17,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/24,24/04/2010,7,Saturday,Sábado,Samedi,24,114,17,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/25,25/04/2010,1,Sunday,Domingo,Dimanche,25,115,18,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/26,26/04/2010,2,Monday,Lunes,Lundi,26,116,18,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/27,27/04/2010,3,Tuesday,Martes,Mardi,27,117,18,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/28,28/04/2010,4,Wednesday,Miércoles,Mercredi,28,118,18,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/29,29/04/2010,5,Thursday,Jueves,Jeudi,29,119,18,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/04/30,30/04/2010,6,Friday,Viernes,Vendredi,30,120,18,April,Abril,Avril,4,2,2010,1,4,2010,2
2010/05/01,01/05/2010,7,Saturday,Sábado,Samedi,1,121,18,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/02,02/05/2010,1,Sunday,Domingo,Dimanche,2,122,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/03,03/05/2010,2,Monday,Lunes,Lundi,3,123,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/04,04/05/2010,3,Tuesday,Martes,Mardi,4,124,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/05,05/05/2010,4,Wednesday,Miércoles,Mercredi,5,125,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/06,06/05/2010,5,Thursday,Jueves,Jeudi,6,126,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/07,07/05/2010,6,Friday,Viernes,Vendredi,7,127,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/08,08/05/2010,7,Saturday,Sábado,Samedi,8,128,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/09,09/05/2010,1,Sunday,Domingo,Dimanche,9,129,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/10,10/05/2010,2,Monday,Lunes,Lundi,10,130,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/11,11/05/2010,3,Tuesday,Martes,Mardi,11,131,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/12,12/05/2010,4,Wednesday,Miércoles,Mercredi,12,132,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/13,13/05/2010,5,Thursday,Jueves,Jeudi,13,133,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/14,14/05/2010,6,Friday,Viernes,Vendredi,14,134,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/15,15/05/2010,7,Saturday,Sábado,Samedi,15,135,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/16,16/05/2010,1,Sunday,Domingo,Dimanche,16,136,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/17,17/05/2010,2,Monday,Lunes,Lundi,17,137,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/18,18/05/2010,3,Tuesday,Martes,Mardi,18,138,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/19,19/05/2010,4,Wednesday,Miércoles,Mercredi,19,139,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/20,20/05/2010,5,Thursday,Jueves,Jeudi,20,140,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/21,21/05/2010,6,Friday,Viernes,Vendredi,21,141,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/22,22/05/2010,7,Saturday,Sábado,Samedi,22,142,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/23,23/05/2010,1,Sunday,Domingo,Dimanche,23,143,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/24,24/05/2010,2,Monday,Lunes,Lundi,24,144,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/25,25/05/2010,3,Tuesday,Martes,Mardi,25,145,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/26,26/05/2010,4,Wednesday,Miércoles,Mercredi,26,146,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/27,27/05/2010,5,Thursday,Jueves,Jeudi,27,147,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/28,28/05/2010,6,Friday,Viernes,Vendredi,28,148,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/29,29/05/2010,7,Saturday,Sábado,Samedi,29,149,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/30,30/05/2010,1,Sunday,Domingo,Dimanche,30,150,23,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/05/31,31/05/2010,2,Monday,Lunes,Lundi,31,151,23,May,Mayo,Mai,5,2,2010,1,4,2010,2
2010/06/01,01/06/2010,3,Tuesday,Martes,Mardi,1,152,23,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/02,02/06/2010,4,Wednesday,Miércoles,Mercredi,2,153,23,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/03,03/06/2010,5,Thursday,Jueves,Jeudi,3,154,23,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/04,04/06/2010,6,Friday,Viernes,Vendredi,4,155,23,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/05,05/06/2010,7,Saturday,Sábado,Samedi,5,156,23,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/06,06/06/2010,1,Sunday,Domingo,Dimanche,6,157,24,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/07,07/06/2010,2,Monday,Lunes,Lundi,7,158,24,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/08,08/06/2010,3,Tuesday,Martes,Mardi,8,159,24,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/09,09/06/2010,4,Wednesday,Miércoles,Mercredi,9,160,24,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/10,10/06/2010,5,Thursday,Jueves,Jeudi,10,161,24,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/11,11/06/2010,6,Friday,Viernes,Vendredi,11,162,24,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/12,12/06/2010,7,Saturday,Sábado,Samedi,12,163,24,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/13,13/06/2010,1,Sunday,Domingo,Dimanche,13,164,25,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/14,14/06/2010,2,Monday,Lunes,Lundi,14,165,25,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/15,15/06/2010,3,Tuesday,Martes,Mardi,15,166,25,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/16,16/06/2010,4,Wednesday,Miércoles,Mercredi,16,167,25,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/17,17/06/2010,5,Thursday,Jueves,Jeudi,17,168,25,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/18,18/06/2010,6,Friday,Viernes,Vendredi,18,169,25,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/19,19/06/2010,7,Saturday,Sábado,Samedi,19,170,25,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/20,20/06/2010,1,Sunday,Domingo,Dimanche,20,171,26,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/21,21/06/2010,2,Monday,Lunes,Lundi,21,172,26,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/22,22/06/2010,3,Tuesday,Martes,Mardi,22,173,26,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/23,23/06/2010,4,Wednesday,Miércoles,Mercredi,23,174,26,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/24,24/06/2010,5,Thursday,Jueves,Jeudi,24,175,26,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/25,25/06/2010,6,Friday,Viernes,Vendredi,25,176,26,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/26,26/06/2010,7,Saturday,Sábado,Samedi,26,177,26,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/27,27/06/2010,1,Sunday,Domingo,Dimanche,27,178,27,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/28,28/06/2010,2,Monday,Lunes,Lundi,28,179,27,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/29,29/06/2010,3,Tuesday,Martes,Mardi,29,180,27,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/06/30,30/06/2010,4,Wednesday,Miércoles,Mercredi,30,181,27,June,Junio,Juin,6,2,2010,1,4,2010,2
2010/07/01,01/07/2010,5,Thursday,Jueves,Jeudi,1,182,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/02,02/07/2010,6,Friday,Viernes,Vendredi,2,183,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/03,03/07/2010,7,Saturday,Sábado,Samedi,3,184,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/04,04/07/2010,1,Sunday,Domingo,Dimanche,4,185,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/05,05/07/2010,2,Monday,Lunes,Lundi,5,186,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/06,06/07/2010,3,Tuesday,Martes,Mardi,6,187,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/07,07/07/2010,4,Wednesday,Miércoles,Mercredi,7,188,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/08,08/07/2010,5,Thursday,Jueves,Jeudi,8,189,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/09,09/07/2010,6,Friday,Viernes,Vendredi,9,190,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/10,10/07/2010,7,Saturday,Sábado,Samedi,10,191,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/11,11/07/2010,1,Sunday,Domingo,Dimanche,11,192,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/12,12/07/2010,2,Monday,Lunes,Lundi,12,193,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/13,13/07/2010,3,Tuesday,Martes,Mardi,13,194,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/14,14/07/2010,4,Wednesday,Miércoles,Mercredi,14,195,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/15,15/07/2010,5,Thursday,Jueves,Jeudi,15,196,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/16,16/07/2010,6,Friday,Viernes,Vendredi,16,197,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/17,17/07/2010,7,Saturday,Sábado,Samedi,17,198,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/18,18/07/2010,1,Sunday,Domingo,Dimanche,18,199,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/19,19/07/2010,2,Monday,Lunes,Lundi,19,200,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/20,20/07/2010,3,Tuesday,Martes,Mardi,20,201,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/21,21/07/2010,4,Wednesday,Miércoles,Mercredi,21,202,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/22,22/07/2010,5,Thursday,Jueves,Jeudi,22,203,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/23,23/07/2010,6,Friday,Viernes,Vendredi,23,204,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/24,24/07/2010,7,Saturday,Sábado,Samedi,24,205,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/25,25/07/2010,1,Sunday,Domingo,Dimanche,25,206,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/26,26/07/2010,2,Monday,Lunes,Lundi,26,207,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/27,27/07/2010,3,Tuesday,Martes,Mardi,27,208,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/28,28/07/2010,4,Wednesday,Miércoles,Mercredi,28,209,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/29,29/07/2010,5,Thursday,Jueves,Jeudi,29,210,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/30,30/07/2010,6,Friday,Viernes,Vendredi,30,211,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/07/31,31/07/2010,7,Saturday,Sábado,Samedi,31,212,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
2010/08/01,01/08/2010,1,Sunday,Domingo,Dimanche,1,213,32,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/02,02/08/2010,2,Monday,Lunes,Lundi,2,214,32,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/03,03/08/2010,3,Tuesday,Martes,Mardi,3,215,32,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/04,04/08/2010,4,Wednesday,Miércoles,Mercredi,4,216,32,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/05,05/08/2010,5,Thursday,Jueves,Jeudi,5,217,32,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/06,06/08/2010,6,Friday,Viernes,Vendredi,6,218,32,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/07,07/08/2010,7,Saturday,Sábado,Samedi,7,219,32,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/08,08/08/2010,1,Sunday,Domingo,Dimanche,8,220,33,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/09,09/08/2010,2,Monday,Lunes,Lundi,9,221,33,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/10,10/08/2010,3,Tuesday,Martes,Mardi,10,222,33,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/11,11/08/2010,4,Wednesday,Miércoles,Mercredi,11,223,33,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/12,12/08/2010,5,Thursday,Jueves,Jeudi,12,224,33,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/13,13/08/2010,6,Friday,Viernes,Vendredi,13,225,33,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/14,14/08/2010,7,Saturday,Sábado,Samedi,14,226,33,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/15,15/08/2010,1,Sunday,Domingo,Dimanche,15,227,34,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/16,16/08/2010,2,Monday,Lunes,Lundi,16,228,34,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/17,17/08/2010,3,Tuesday,Martes,Mardi,17,229,34,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/18,18/08/2010,4,Wednesday,Miércoles,Mercredi,18,230,34,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/19,19/08/2010,5,Thursday,Jueves,Jeudi,19,231,34,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/20,20/08/2010,6,Friday,Viernes,Vendredi,20,232,34,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/21,21/08/2010,7,Saturday,Sábado,Samedi,21,233,34,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/22,22/08/2010,1,Sunday,Domingo,Dimanche,22,234,35,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/23,23/08/2010,2,Monday,Lunes,Lundi,23,235,35,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/24,24/08/2010,3,Tuesday,Martes,Mardi,24,236,35,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/25,25/08/2010,4,Wednesday,Miércoles,Mercredi,25,237,35,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/26,26/08/2010,5,Thursday,Jueves,Jeudi,26,238,35,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/27,27/08/2010,6,Friday,Viernes,Vendredi,27,239,35,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/28,28/08/2010,7,Saturday,Sábado,Samedi,28,240,35,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/29,29/08/2010,1,Sunday,Domingo,Dimanche,29,241,36,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/30,30/08/2010,2,Monday,Lunes,Lundi,30,242,36,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/08/31,31/08/2010,3,Tuesday,Martes,Mardi,31,243,36,August,Agosto,Août,8,3,2010,2,1,2011,1
2010/09/01,01/09/2010,4,Wednesday,Miércoles,Mercredi,1,244,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/02,02/09/2010,5,Thursday,Jueves,Jeudi,2,245,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/03,03/09/2010,6,Friday,Viernes,Vendredi,3,246,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/04,04/09/2010,7,Saturday,Sábado,Samedi,4,247,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/05,05/09/2010,1,Sunday,Domingo,Dimanche,5,248,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/06,06/09/2010,2,Monday,Lunes,Lundi,6,249,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/07,07/09/2010,3,Tuesday,Martes,Mardi,7,250,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/08,08/09/2010,4,Wednesday,Miércoles,Mercredi,8,251,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/09,09/09/2010,5,Thursday,Jueves,Jeudi,9,252,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/10,10/09/2010,6,Friday,Viernes,Vendredi,10,253,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/11,11/09/2010,7,Saturday,Sábado,Samedi,11,254,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/12,12/09/2010,1,Sunday,Domingo,Dimanche,12,255,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/13,13/09/2010,2,Monday,Lunes,Lundi,13,256,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/14,14/09/2010,3,Tuesday,Martes,Mardi,14,257,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/15,15/09/2010,4,Wednesday,Miércoles,Mercredi,15,258,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/16,16/09/2010,5,Thursday,Jueves,Jeudi,16,259,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/17,17/09/2010,6,Friday,Viernes,Vendredi,17,260,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/18,18/09/2010,7,Saturday,Sábado,Samedi,18,261,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/19,19/09/2010,1,Sunday,Domingo,Dimanche,19,262,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/20,20/09/2010,2,Monday,Lunes,Lundi,20,263,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/21,21/09/2010,3,Tuesday,Martes,Mardi,21,264,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
2010/09/22,22/09/2010,4,Wednesday,Miércoles,Mercredi,22,265,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
